reviewer_name,review_content,full_review_link,rating,review_time_information,reply_from_owner,reply_text
Eckerhard Hinz,,https://goo.gl/maps/tLY7LgonHz6LHwsf7,5,vor 3 Jahren,True,Lieber Eckerhard Hinz wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs. Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten stehen wir Ihnen unter folgender Email zur Verfügung: berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Kaja ali,,https://goo.gl/maps/oSbDoxvAKyQB7XhQ7,4,vor 3 Jahren,False,
Pierre Unger,,https://goo.gl/maps/fXcR4y7SnbCPfp1XA,5,vor 3 Jahren,True,Lieber Pierre wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs. Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten stehen wir Ihnen unter folgender Kontaktnummer/ Email zur Verfügung : +49 30 8906888 0/ berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Piotr Kirylczuk,,https://goo.gl/maps/Uwy8EK2kTbyEmNos9,5,vor 4 Jahren,False,
erfindungsbert Der 1,,https://goo.gl/maps/yC57t6obZHMiTsEt6,5,vor einem Jahr,False,
Gina Neundorf,,https://goo.gl/maps/eWuc6gjs5Qx7Bpea7,5,vor 4 Jahren,False,
Johannes Steinbach,,https://goo.gl/maps/zH5ft4hCEK2s7TaR8,5,vor 7 Monaten,False,
Christian O. Edler,,https://goo.gl/maps/2TFijQpwksDATiD77,4,vor 6 Jahren,False,
Martin-Lukas Anyone,,https://goo.gl/maps/PPXvQtuFPQyzFxJg6,4,vor 6 Jahren,False,
Robin Klein,,https://goo.gl/maps/w7wcaksoBsmQ1jEY7,5,vor 3 Jahren,False,
Ka Me,,https://goo.gl/maps/yWD6gtVcNf28dsBA8,4,vor einem Jahr,True,Vielen Dank&4 Sterne sind wundervoll. Sandra Schmalzried General Manager
Thomas,,https://goo.gl/maps/qrzbXdUoULdHnJ8N8,5,vor 2 Jahren,False,
chingchai nuangditee,,https://goo.gl/maps/GzpgSidnNBuszYsE7,5,vor einem Jahr,False,
Jennifer Groth,,https://goo.gl/maps/PHXYAVyUm6EHtHcv8,4,vor 5 Jahren,False,
Patrick Vielitz,,https://goo.gl/maps/PzPwSqaSiqw9Jqpq5,5,vor 4 Jahren,False,
Anna Asanovic,,https://goo.gl/maps/my7koeF9ut2XWLVy9,5,vor 5 Jahren,False,
Andrey Davydov,,https://goo.gl/maps/PMzhh31JeeEYvEgY7,4,vor 4 Jahren,False,
Ingvar Greenijii ki,,https://goo.gl/maps/asCsV56o6TJv3Y9k8,5,vor 6 Jahren,False,
Gay Avrutin,,https://goo.gl/maps/2UgbQ6UvnH5ZnAKZ7,5,vor 3 Jahren,False,
Bilal Volkmann,,https://goo.gl/maps/GDkwfCq6RLbHKSYy7,5,vor 2 Jahren,False,
H R,,https://goo.gl/maps/QF83nvx3Vdeze8pd9,5,vor 4 Jahren,False,
Ivaylo Stanchev,,https://goo.gl/maps/sLvxPYkGKy7bYVic7,5,vor 3 Monaten,True,Dankeschön PPPPP Thank you
Deton827,,https://goo.gl/maps/ziMWTKmoiM8qumbq6,5,vor 6 Monaten,True,Hi Deton827 mein Team und ich freuen uns sehr über diese großartige Bewertung Sandra Schmalzried General Manager Aspria Berlin
Zoey,,https://goo.gl/maps/cMz1yARJteqRTxCB6,3,vor 5 Jahren,False,
Anna Podgorna,,https://goo.gl/maps/nkQZf9HvTmYcgcX57,5,vor 3 Jahren,True,Lieber Anna Podgoran wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs. Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten stehen wir Ihnen unter folgender Email zur Verfügung : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
andrea porelli,,https://goo.gl/maps/Z3hier8o2kibitpd9,5,vor 5 Jahren,False,
Ruth Hillebrand,,https://goo.gl/maps/wowkuMr4B2AFo5ju7,5,vor 11 Monaten,True,Unglaublich Sie sind glücklich = wir sind glücklich. Besten Dank für Ihre Rezension Sandra Schmalzried General Manager
Lutz Bucklitsch,,https://goo.gl/maps/zGJwVa5cwmc63fsg7,4,vor 3 Jahren,True,Lieber Lutz Bucklitsch vielen Dank für ihre positive Bewertung unseres Clubs. Es freut uns zu sehen dass Ihnen unser Club gefallen hat. Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten. Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Email mit uns teilen : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Faro Finchen,,https://goo.gl/maps/556UgvWe5FBKJux27,5,vor 3 Jahren,False,
David Reichert,,https://goo.gl/maps/BuA22dpy4aoL5jFz6,5,vor einem Jahr,True,Hallo David - herzlichen Dank für die 5 Sterne Wir freuen uns sehr über dein Feedback. Mit den besten Grüßen von Aspria Berlin Ku'damm Sandra Schmalzried GM
Milo Strecker,,https://goo.gl/maps/VgVapwh2XN6SeWQE9,5,vor 8 Jahren,False,
Sven Siewert,,https://goo.gl/maps/KVUwnRKvnHhhdr3N8,5,vor 6 Jahren,False,
Terje Haugen,,https://goo.gl/maps/6b6FAn3VaTRiDq2R6,4,vor 4 Jahren,False,
C.C.,,https://goo.gl/maps/zHEKvnihShCX4j8Q9,5,vor 4 Jahren,False,
Leon Bienert,,https://goo.gl/maps/ruaDovvzpXXBVxnn8,5,vor 2 Jahren,False,
Alexander Biesel,,https://goo.gl/maps/eNLd6pT5p2AFNyBn9,5,vor 5 Monaten,False,
Theo k,,https://goo.gl/maps/LVmvHL53NC8V7D1g6,5,vor 3 Jahren,True,Sehr geehrter Herr Theo K wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs. Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten stehen wir Ihnen unter folgender Kontaktnummer/ Email zur Verfügung : +49 30 8906888 0/ berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Carlos Yturralde,,https://goo.gl/maps/q62LikmNQNpiYYYj9,5,vor 3 Jahren,False,
Agentur Wendel,,https://goo.gl/maps/7jeDmVw5PjW3c5yj9,5,vor 3 Jahren,True,Liebe Constanze wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs. Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten stehen wir Ihnen unter folgender Kontaktnummer/ Email zur Verfügung : 030 8906888 0/ berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Christian Kämper,,https://goo.gl/maps/GztRY8g1wVJ6rKNR6,2,vor 4 Jahren,False,
GK08 BL,,https://goo.gl/maps/sQN1VFsJHZ2xXrax8,1,vor einem Jahr,True,Liebe(r) GK08 BL vielen Dank für ihre positive Bewertung unseres Clubs. Es freut uns zu sehen dass Ihnen unser Club gefallen hat. Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten. Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Email mit uns teilen : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team Thank you for your positive rating of our club. We are pleased to see that you liked our club. We always strive to provide the best possible experience to our visitors so we would be happy to know what we could do to improve it. Additional comments and feedback you can always share with us at the following email: berlin_mail aspria.de. Yours sincerely Your Aspria team
J Z,,https://goo.gl/maps/z1RuUfU8JjBzRhQp8,5,vor einem Jahr,True,Wir freuen uns sehr dass wir Dich glücklich machen können. Vielen Dank für die tolle Bewertung. Herzliche Grüße aus dem Aspria Berlin Ku'damm Sandra Schmalzried GM
Raul Orav,,https://goo.gl/maps/wgay3R2mjpVrp7TW8,4,vor 4 Jahren,False,
Björn Behrens,,https://goo.gl/maps/yBFrH26H4qudYjLD7,4,vor 5 Jahren,False,
I-POWER CREW,,https://goo.gl/maps/c6t6C3BESPvEawNKA,5,vor 3 Jahren,True,Lieber Tiger Moore wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs. Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten stehen wir Ihnen unter folgender Email zur Verfügung : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Anda Burcea Maria,,https://goo.gl/maps/TUsrPmcdMn8GZQRQ7,4,vor 5 Jahren,False,
Reinhard Schweppe,,https://goo.gl/maps/1JyVdiU9LRFhRQHR9,4,vor 3 Jahren,True,Lieber Reinhard Schweppe vielen Dank für ihre positive Bewertung unseres Clubs. Es freut uns zu sehen dass Ihnen unser Club gefallen hat. Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten. Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Email mit uns teilen : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Leonid Gurvich,,https://goo.gl/maps/PA889ys18pc3ABqJA,4,vor 4 Jahren,False,
Markus Latsos,,https://goo.gl/maps/Ab7hCLCpXyRxLv4a8,4,vor 4 Jahren,False,
Janine Kurz,,https://goo.gl/maps/ZjJagHTbzJSrC7z59,5,vor 3 Jahren,False,
0@8=0 0@8=0,,https://goo.gl/maps/FxzvAXj2eqpWkaMRA,5,vor 3 Monaten,True,This feedback is so much appreciated&thank you Sandra Schmalzried General Manager Aspria Berlin (Übersetzt von Google) Dieses Feedback wird sehr geschätzt ... danke Sandra Schmalzried Hauptgeschäftsführer Aspria Berlin
Edgar van Ommen,,https://goo.gl/maps/AmyHUCDawHt3e4Q26,5,vor 7 Monaten,False,
Pavel Pavel,,https://goo.gl/maps/dTPaa8nYKJK9QCuG8,5,vor 2 Jahren,False,
Mario Hodge,,https://goo.gl/maps/EebFCNPTLDVJ138k8,5,vor 5 Monaten,True,Ein schönes Lob wir freuen uns sehr über deine Rückmeldung Sandra Schmalzried General Manager Aspria Berlin
Julia Vourexaki,,https://goo.gl/maps/kgkgJ7aCKjTJvgGQ9,4,vor 8 Jahren,False,
K T,,https://goo.gl/maps/NCvi5Jka9xZsarYR6,5,vor 5 Jahren,False,
S L,,https://goo.gl/maps/ozVpmiFFCzAHUZs4A,4,vor 5 Jahren,False,
Dennis P.,,https://goo.gl/maps/PiebKnqEN1PpoFW66,4,vor 3 Jahren,False,
matteo matijevic,,https://goo.gl/maps/DeMDvraUPn8q8PpH7,1,vor 11 Monaten,False,
Mario Koch,,https://goo.gl/maps/Yp33L2cab89i1hq59,4,vor 3 Jahren,True,Lieber Mario vielen Dank für ihre positive Bewertung unseres Clubs. Es freut uns zu sehen dass Ihnen unser Club gefallen hat. Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten. Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Kontaktnummer/ Email mit uns teilen : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Ed Alvarado,,https://goo.gl/maps/NsV3GQT7oEoFTSeu6,5,vor einem Jahr,False,
Maximilian Petrich,,https://goo.gl/maps/nw6CM3Z1kiZ3oLc56,5,vor 3 Jahren,True,Lieber max whatever wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs. Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten stehen wir Ihnen unter folgender Email zur Verfügung: berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
AJ,,https://goo.gl/maps/ubHR73i2FTDocyUZ7,5,vor 3 Jahren,True,Lieber JJ vielen Dank für ihre positive Bewertung unseres Clubs. Es freut uns zu sehen dass Ihnen unser Club gefallen hat. Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten. Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Email mit uns teilen : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Aleksandra Grbic,,https://goo.gl/maps/oTu3dZ7L7NdkNtCx8,4,vor einem Jahr,False,
Nuray Pekdemir,,https://goo.gl/maps/NLxrDXubgWyJMGvGA,5,vor 3 Jahren,True,Lieber Nuray Pakdemir wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs. Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten stehen wir Ihnen unter folgender Email zur Verfügung: berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Kerim Beceren,,https://goo.gl/maps/5JLDXFANmsuesTfH8,1,vor 4 Jahren,False,
Rafael Valim,,https://goo.gl/maps/1iKKnAscjxc2i3nH8,4,vor 10 Monaten,False,
Milan Mojsilovic,,https://goo.gl/maps/eLfTyPNAQUjjhjks5,5,vor 4 Jahren,False,
Andreas Piotrowski,,https://goo.gl/maps/Ek9grsrXQjkrqDV16,3,vor 4 Jahren,False,
Marcella Evers,,https://goo.gl/maps/dp3bsUGwzkJfsY7MA,5,vor einem Jahr,False,
Marina Samardzic,,https://goo.gl/maps/FQmN5e4HkREtHt6n9,4,vor 3 Jahren,True,Liebe Marina Samardzic vielen Dank für ihre positive Bewertung unseres Clubs. Es freut uns zu sehen dass Ihnen unser Club gefallen hat. Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten. Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Email mit uns teilen : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Stuben,,https://goo.gl/maps/53snWvMuGXtZzkhXA,5,vor einem Jahr,False,
Max Maier,,https://goo.gl/maps/kN7u3cwzfSMWXids5,5,vor einem Jahr,False,
Avital Globerman,,https://goo.gl/maps/6xHqqpFpdsPNsX8b7,5,vor 4 Jahren,False,
Elisabeth Fertig,,https://goo.gl/maps/EuTLvFPmwEAbcRFT8,5,vor 4 Jahren,False,
De Go,,https://goo.gl/maps/1hi2tsqUkR2riTrm8,4,vor 4 Jahren,False,
Vincent Siering,,https://goo.gl/maps/t2Wj6B6jwWmYNBrm7,5,vor 5 Jahren,False,
Sylvia Jakobitz,,https://goo.gl/maps/PAjJohq4Zz3cgXcBA,3,vor 4 Jahren,False,
Meister Proper,,https://goo.gl/maps/bQCmiNwFXHaNdMRD6,5,vor einem Jahr,True,Meister Proper...vielen Dank für die saubere Bewertung ;-) - da glänzen doch unsere Augen vor Freude. Herzliche Grüße aus dem Aspria Sandra Schmalzried General Manager Aspria Berlin
Enrico Michael,,https://goo.gl/maps/JGmXBqjqJqJjPbQw7,4,vor 3 Jahren,True,Lieber Enrico Michael vielen Dank für ihre positive Bewertung unseres Clubs. Es freut uns zu sehen dass Ihnen unser Club gefallen hat. Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten. Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Email mit uns teilen : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Andrea Bischoff,,https://goo.gl/maps/wsXjbfZJTPJwFdVC6,5,vor 4 Monaten,True,Andrea wir freuen uns sehr über 5 wundervolle Sterne und sind auch weiterhin mit Engagement dabei. Dankeschön Sandra Schmalzried General Manager Aspria Berlin
Liane W.,,https://goo.gl/maps/48YUnd1GShaP7iHr6,4,vor 3 Jahren,True,Liebe Liane Weslowsky vielen Dank für ihre positive Bewertung unseres Clubs. Es freut uns zu sehen dass Ihnen unser Club gefallen hat. Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten. Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Email mit uns teilen : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Piotr Wasilewski,,https://goo.gl/maps/5cFop7zAr9RGm3To9,5,vor 5 Jahren,False,
Jey,,https://goo.gl/maps/Ze787FUMReseicXR7,5,vor einem Jahr,True,Danke lieber Jey
Norbert Böhm,,https://goo.gl/maps/uCVaa92tfFRWZJHX7,5,vor 4 Jahren,False,
Rebekka Palau,,https://goo.gl/maps/wBWeJgKQvgbDNZjP7,5,vor 3 Jahren,True,Sehr geehrte Frau Stella Hähnel wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs. Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten stehen wir Ihnen unter folgender Kontaktnummer/ Email zur Verfügung : +49 30 8906888 0/ berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team Bearbeiten Löschen
Enrico Trautmann,,https://goo.gl/maps/Quz3YtyjXgrMNNPR9,5,vor 5 Jahren,False,
Alex,,https://goo.gl/maps/299M6LTG2PEQn3CH7,4,vor 8 Monaten,False,
Nissan William,,https://goo.gl/maps/4zd9SLrzMUpTfUex9,5,vor 4 Jahren,False,
kirid78,,https://goo.gl/maps/PU8rVvCSwRQjj4Kv8,5,vor 2 Jahren,False,
eisenkuss74,,https://goo.gl/maps/7RyZ3aZsgRPAbyNM8,4,vor 3 Jahren,True,Lieber eisenkuss74 vielen Dank für ihre positive Bewertung unseres Clubs. Es freut uns zu sehen dass Ihnen unser Club gefallen hat. Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten. Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Email mit uns teilen : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Andre V.,,https://goo.gl/maps/8etdZoDK8KRUkD2M9,3,vor 5 Jahren,False,
Georg Bössinger,,https://goo.gl/maps/Aob9ckq4e4Ha5GY59,4,vor 3 Jahren,True,Lieber Georg Boessinger vielen Dank für ihre positive Bewertung unseres Clubs. Es freut uns zu sehen dass Ihnen unser Club gefallen hat. Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten. Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Email mit uns teilen : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Markus Eisenlohr,,https://goo.gl/maps/DPRRu2upkV8ni2Jx7,5,vor 3 Jahren,True,Lieber Markus vielen Dank für ihre positive Bewertung unseres Clubs. Es freut uns zu sehen dass Ihnen unser Club gefallen hat. Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten. Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Kontaktnummer/ Email mit uns teilen : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
_cuse (Martin),,https://goo.gl/maps/95Ar7ofK5jb9vnPBA,5,vor 4 Jahren,False,
Jack Li,,https://goo.gl/maps/PZjA6naAqfzTbRif7,1,vor 3 Jahren,True,Sehr geehrter Herr Li wir bedanken uns für die Bewertung unseres Clubs. Es tut uns leid zu hören dass Sie nicht mit Ihrer Erfahrung zufrieden waren. Wir würden sehr gerne mehr darüber erfahren. Für weitere Kommentare und Feedback stehen wir Ihnen jederzeit unter folgender Kontaktnummer zur Verfügung : 030 890 6888 68. Mit freundlichen Grüßen Ihr Aspria Team
Joslaine Wan-Dall,,https://goo.gl/maps/xmZJA7ELj4441ZBR7,5,vor 3 Monaten,True,Danke Joslaine deine 5 Sterne machen uns happy. Mit einem herzlichen Gruß Sandra Schmalzried General Manager Aspria Berlin
Bettina Heinze,,https://goo.gl/maps/LsSN4cKVPmgcWSBV7,4,vor 3 Jahren,False,
Nadine Fra,,https://goo.gl/maps/sCSis7N6RK5ia6ns6,5,vor 4 Jahren,False,
Lea,,https://goo.gl/maps/5CWYxW2DMYBu4sx1A,4,vor einem Jahr,False,
Lara Schnell,,https://goo.gl/maps/4TsSpQPJRpEFcFBr8,5,vor einem Jahr,False,
Yon Berlin,,https://goo.gl/maps/ebEuTLgAbWp5nMxMA,5,vor 3 Jahren,True,Lieber Yon Berlin wir danken ihnen herzlichst für die hervorragende Bewertung unseres Clubs. Falls Sie weitere Kommentare oder Feedback mit uns teilen möchten stehen wir Ihnen unter folgender Email zur Verfügung : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Ulrika Maisinger,,https://goo.gl/maps/QXU6BmsGZRnEEky48,5,vor einem Jahr,False,
Emiliya Mat,,https://goo.gl/maps/euofDE9Pr91yDoq29,4,vor 4 Jahren,False,
Jochen Schatz,,https://goo.gl/maps/ddBQ1ZpAQAbPHuHL8,5,vor einem Jahr,False,
Hussam Masarani,,https://goo.gl/maps/gHXPCeMmffQR1Knz7,5,vor 2 Jahren,True,Vielen Dank für 5 Sterne
Porsche Prinz,,https://goo.gl/maps/TKmEvhaDaRbpqD2w7,5,vor einem Jahr,False,
alex spießig war,,https://goo.gl/maps/Fd8ukABxU1bp1zH66,5,vor 6 Monaten,True,Kurz und knapp 5 Sterne Ein Dankeschön geht raus an dich und mein Team Beste Grüße Sandra Schmalzried General Manager
Leone,,https://goo.gl/maps/AcrbKBgQxyb6wfEA9,4,vor 4 Jahren,False,
Regina Hannemann,,https://goo.gl/maps/Ci44n8w4A9Ytp2bJ7,5,vor 3 Jahren,True,Liebe Regina vielen Dank für ihre positive Bewertung unseres Clubs. Es freut uns zu sehen dass Ihnen unser Club gefallen hat. Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten. Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Kontaktnummer/ Email mit uns teilen : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
samim quraischi,,https://goo.gl/maps/DmhBFrd8GZVmt6q19,5,vor 4 Jahren,False,
Pipilotta,,https://goo.gl/maps/w3hP7rqxieULcc5Y6,5,vor 3 Jahren,True,Liebe Eulalia vielen Dank für ihre positive Bewertung unseres Clubs. Es freut uns zu sehen dass Ihnen unser Club gefallen hat. Wir streben stets unseren Besuchern die bestmögliche Erfahrung zu bieten deshalb würde es uns freuen zu erfahren was wir noch verbessern könnten. Zusätzliche Kommentare und Feedback können Sie jederzeit unter folgender Kontaktnummer/ Email mit uns teilen : berlin_mail aspria.de. Mit freundlichen Grüßen Ihr Aspria Team
Anna Hundesalon,,https://goo.gl/maps/efGvKgxcuypRLgHW9,5,vor 4 Jahren,False,
A.M,,https://goo.gl/maps/FwCUwUaswASPgUMB7,4,vor 4 Monaten,True,Mit einem herzlichen Dank für 4 Sterne Sandra Schmalzried General Manager Aspria Berlin
